,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,r patterns,theta patterns,systematicity_score
9873,0,0,0,1,2,0,0,3,1,0.14031161233292433,0.8388298153762993,3.095603811271677,0.14916757339838813,0.917106684526002,simulated9874,simulated,3.0,2.0,5.0
9874,0,1,2,3,0,2,3,2,0,0.20879130899145237,1.2467581686077582,3.8886145554839935,0.16179748869283625,0.7222155911135089,simulated9875,simulated,3.0,1.0,4.0
9875,0,1,0,2,1,0,3,1,2,0.21954510411133765,1.2091671747074921,4.0114524702553735,0.13687878193676994,0.707372942240027,simulated9876,simulated,3.0,2.0,5.0
9876,0,1,1,1,0,2,2,3,0,0.15427471132319526,1.0444379687354173,3.249046133227429,0.19179805162304425,0.7753630211208328,simulated9877,simulated,1.0,2.0,3.0
9877,0,1,0,1,2,2,3,1,1,0.18228671965131116,1.1342600470848592,3.628940854002852,0.1698099255850571,0.8050287090555011,simulated9878,simulated,2.0,2.0,4.0
9878,0,1,2,3,1,3,0,1,3,0.236980396558635,1.2136740836394442,4.239490406373252,0.11361504580341637,0.691346616188303,simulated9879,simulated,3.0,2.0,5.0
9879,0,0,1,0,1,2,1,2,3,0.14109556364868692,0.7484949995783464,3.095603811271677,0.11920197568813967,0.7116964785829814,simulated9880,simulated,2.0,2.0,4.0
9880,0,1,2,2,3,3,0,2,2,0.198237599833057,1.2248215180807407,3.7825867283152688,0.17123483050088475,0.85739843970396,simulated9881,simulated,2.0,2.0,4.0
9881,0,1,1,1,1,1,2,3,3,0.22747676094382863,1.0261658421701347,4.10966955842014,0.08123710889079566,0.5573742157580354,simulated9882,simulated,2.0,2.0,4.0
9882,0,1,0,2,1,2,0,1,3,0.17863207992960595,1.0577822566123465,3.5915146213343596,0.15395952831843307,0.9240867431814557,simulated9883,simulated,3.0,2.0,5.0
9883,0,0,1,2,1,0,1,3,1,0.1789387318476161,1.0579438022856256,3.5915146213343596,0.15369785621821885,0.7671995743454333,simulated9884,simulated,2.0,3.0,5.0
9884,0,1,0,0,0,1,2,3,1,0.18595709969334928,0.8503600574742772,3.666757095633976,0.08698450625494075,0.6500208485527239,simulated9885,simulated,3.0,3.0,6.0
9885,0,0,0,1,2,2,2,3,2,0.17424814946618072,1.0123849440268402,3.542212712302975,0.1477063140430214,0.7919629189457309,simulated9886,simulated,2.0,3.0,5.0
9886,0,1,1,1,0,2,3,2,2,0.18839164541523434,1.0845390377025192,3.679449879404662,0.14789880021400062,0.6839536941191504,simulated9887,simulated,2.0,2.0,4.0
9887,0,0,1,2,1,0,2,3,0,0.1708867282840234,1.0274594549696954,3.5056809300377174,0.15692913218194796,0.7970015723135297,simulated9888,simulated,2.0,2.0,4.0
9888,0,1,0,2,0,2,3,2,2,0.18088603018728433,1.167075399562525,3.61642230827288,0.18087436428874754,0.8154982354043303,simulated9889,simulated,2.0,2.0,4.0
9889,0,1,1,1,2,1,3,3,3,0.22763013308623514,1.1526003649600052,4.10966955842014,0.11184886785992189,0.6212097710135123,simulated9890,simulated,2.0,3.0,5.0
9890,0,0,1,2,3,1,1,3,3,0.2147828814287729,1.1702349114865938,3.95638593548549,0.13374110616855026,0.6758804714246069,simulated9891,simulated,3.0,3.0,6.0
9891,0,1,2,3,0,0,0,0,2,0.20148741267636283,1.113504504755531,3.80881952867393,0.1375893424374821,0.7853823322035178,simulated9892,simulated,2.0,3.0,5.0
9892,0,1,2,0,3,0,2,0,2,0.19832221418923068,1.0480207484924293,3.7825867283152688,0.12440951136064471,0.717457992663012,simulated9893,simulated,3.0,2.0,5.0
9893,0,1,2,2,1,2,2,2,3,0.17355032254358393,1.1169645786627824,3.542212712302975,0.17792795648147117,0.8260287769300181,simulated9894,simulated,2.0,3.0,5.0
9894,0,1,2,2,0,2,0,1,3,0.16255418855372206,1.0497290924035632,3.3632827643792886,0.1787229872380099,0.8861401036596755,simulated9895,simulated,2.0,2.0,4.0
9895,0,1,2,0,2,0,1,1,3,0.1988106275240059,0.968955179514874,3.7825867283152688,0.10301858483676134,0.68259973675379,simulated9896,simulated,3.0,3.0,6.0
9896,0,1,1,2,2,1,2,2,3,0.2105544270829096,1.1263383263264983,3.9155826745603357,0.12817283129902926,0.7133057105807266,simulated9897,simulated,2.0,2.0,4.0
9897,0,0,1,2,0,2,3,3,1,0.23901215943893028,1.0486626476507719,4.268891901551232,0.07215144804106934,0.5507854898394176,simulated9898,simulated,3.0,2.0,5.0
9898,0,1,2,3,3,1,0,1,0,0.24148825027137288,1.2060615601817997,4.31337690534184,0.10543431936082075,0.6996228118493806,simulated9899,simulated,2.0,3.0,5.0
9899,0,0,1,0,1,2,2,3,3,0.19712697089045572,0.8408390726730753,3.7695381593688313,0.07107545792995353,0.5280631851814234,simulated9900,simulated,2.0,3.0,5.0
9900,0,0,1,2,3,2,2,3,0,0.17216936272205685,1.0805199878155525,3.5299933475879706,0.16960195014363139,0.8156208483264622,simulated9901,simulated,2.0,3.0,5.0
9901,0,1,1,0,0,1,2,3,3,0.25417962222617885,0.9421718547965151,4.52718158067401,0.02978980535834633,0.3635168281392772,simulated9902,simulated,2.0,2.0,4.0
9902,0,1,2,2,1,2,3,2,2,0.23268659279251014,1.2568750570146252,4.181293519435121,0.12985436610982673,0.6424897616850829,simulated9903,simulated,3.0,3.0,6.0
9903,0,0,0,1,2,0,3,0,3,0.19323334375924583,0.9696546185141522,3.730661909277935,0.11025999793309851,0.7575466885875962,simulated9904,simulated,3.0,3.0,6.0
9904,0,0,1,1,2,3,3,3,3,0.1983591453687068,1.1248735539079413,3.7825867283152688,0.14469010650256547,0.718110500191534,simulated9905,simulated,2.0,3.0,5.0
9905,0,1,2,0,2,3,0,2,2,0.203160237759193,0.9630124691834043,3.8352342573964564,0.09573474429913527,0.7075659838247029,simulated9906,simulated,3.0,2.0,5.0
9906,0,1,1,0,0,0,2,2,3,0.22815172871959055,0.8809568629712475,4.123895520411488,0.045071331998949235,0.4733526386031057,simulated9907,simulated,2.0,3.0,5.0
9907,0,1,0,0,2,3,2,3,1,0.17007313324110718,1.0123169071879523,3.493587586882521,0.15395400294486733,0.8081501043398231,simulated9908,simulated,2.0,2.0,4.0
9908,0,0,1,2,3,1,1,0,0,0.2008710316462199,1.0999390079228095,3.80881952867393,0.13464412210253116,0.7306291958043147,simulated9909,simulated,3.0,3.0,6.0
9909,0,1,2,3,3,1,1,0,2,0.22873090253083417,1.2543052262991892,4.123895520411488,0.13502509275892105,0.7088257418343167,simulated9910,simulated,2.0,2.0,4.0
9910,0,0,1,2,3,0,2,0,2,0.16677975659809485,1.0165389167881367,3.445629954640538,0.16064181078747322,0.8293822956776441,simulated9911,simulated,3.0,3.0,6.0
9911,0,1,1,2,1,0,3,1,0,0.2550598307443226,1.2304976059934651,4.54285279515466,0.09227678042033054,0.5873055333057031,simulated9912,simulated,3.0,2.0,5.0
9912,0,0,0,1,0,1,2,1,3,0.15327526767108757,0.8385250012835945,3.23783808817133,0.1298666143219183,0.7738503615660423,simulated9913,simulated,2.0,3.0,5.0
9913,0,1,1,2,3,1,2,1,1,0.24110643910159735,1.254905616775712,4.298497300461934,0.11754524985927844,0.6721703524850173,simulated9914,simulated,3.0,2.0,5.0
9914,0,1,2,0,0,1,3,2,2,0.2505346019959167,1.017913161996359,4.4650354618379335,0.05083439243923616,0.42485465759838226,simulated9915,simulated,3.0,3.0,6.0
9915,0,1,2,2,2,0,3,2,3,0.20711211256720663,1.2304682183156084,3.8752002285226292,0.15983611500465103,0.7621541251366057,simulated9916,simulated,2.0,3.0,5.0
9916,0,1,0,1,2,1,3,2,3,0.17941293370343647,1.153884932287895,3.6039469470403995,0.1793152069491389,0.795642019609597,simulated9917,simulated,2.0,1.0,3.0
9917,0,1,0,1,2,1,2,0,3,0.1258655581897692,1.0401296341476294,2.9698626747770946,0.23798961762648027,0.9064486170312065,simulated9918,simulated,1.0,2.0,3.0
9918,0,1,2,3,2,1,1,1,2,0.24718119601738575,1.3130209295060076,4.403742443328753,0.12192819493153996,0.6482810375542145,simulated9919,simulated,2.0,2.0,4.0
9919,0,1,2,0,2,0,2,2,3,0.18513339661370243,0.9833910258948585,3.654108097419594,0.12451601272590561,0.717119262925902,simulated9920,simulated,3.0,3.0,6.0
9920,0,1,1,1,2,0,3,1,3,0.18227010539305866,1.1137178203412352,3.628940854002852,0.16416587256597848,0.7976416496528864,simulated9921,simulated,2.0,3.0,5.0
9921,0,1,2,1,0,0,3,1,0,0.17818548723052285,1.0845602918718382,3.5915146213343596,0.16186203811177619,0.7294856372406149,simulated9922,simulated,3.0,2.0,5.0
9922,0,1,2,3,3,3,0,1,1,0.2474418199274102,1.2081051924347892,4.403742443328753,0.09784334914174692,0.6876928878909654,simulated9923,simulated,2.0,3.0,5.0
9923,0,1,2,2,3,1,3,0,0,0.1894003954500567,1.2952227014322766,3.692186600298979,0.20344191494672284,0.8339556990922162,simulated9924,simulated,1.0,2.0,3.0
9924,0,1,2,0,2,0,3,2,2,0.24000964060054986,1.0894117187122683,4.283669024887633,0.0804184128736349,0.5274626190520626,simulated9925,simulated,3.0,3.0,6.0
9925,0,1,0,2,2,1,3,1,2,0.2218449330495187,1.2272371815561607,4.039272488501813,0.13811635545214862,0.7336123764011053,simulated9926,simulated,2.0,3.0,5.0
9926,0,1,1,1,2,1,1,2,3,0.1310189031308917,0.979816484402541,3.0111983909860656,0.2095801229531468,0.8978238800198045,simulated9927,simulated,2.0,3.0,5.0
9927,0,1,0,1,2,3,0,0,3,0.13945073327905955,0.9895786812400431,3.084925087249343,0.19941183837819554,0.9108122375850608,simulated9928,simulated,3.0,3.0,6.0
9928,0,1,1,2,2,0,2,0,3,0.17640225488344896,1.1069957786126845,3.566778483185152,0.17106452256123153,0.8654407685265815,simulated9929,simulated,2.0,3.0,5.0
9929,0,0,1,2,2,3,3,1,1,0.23327835498324911,1.1343055879852086,4.195767413707293,0.09960347235900888,0.6282145373938901,simulated9930,simulated,2.0,2.0,4.0
9930,0,0,1,2,3,0,3,1,2,0.18910184852122414,1.1309180650251816,3.692186600298979,0.1592398300836004,0.7492519799535944,simulated9931,simulated,1.0,2.0,3.0
9931,0,0,1,0,0,2,3,0,2,0.182462923671874,0.6386519478557872,3.628940854002852,0.03306271664376139,0.43604120252364786,simulated9932,simulated,3.0,2.0,5.0
9932,0,1,2,1,1,1,0,3,3,0.21479047555371023,1.0173727294292598,3.95638593548549,0.09509668930943843,0.6604951662119702,simulated9933,simulated,3.0,3.0,6.0
9933,0,1,2,0,0,3,1,0,2,0.18339216844152717,0.8909803940163726,3.6415027337170276,0.10131382016037331,0.6867045639108604,simulated9934,simulated,3.0,2.0,5.0
9934,0,1,1,2,3,1,3,2,1,0.24067528061252053,1.3200626495417322,4.298497300461934,0.13313450389002707,0.6524539372675654,simulated9935,simulated,2.0,2.0,4.0
9935,0,0,1,0,2,2,3,3,1,0.23698842224413297,0.867760341281835,4.239490406373252,0.03201378385593872,0.41848058426708656,simulated9936,simulated,3.0,2.0,5.0
9936,0,1,0,1,0,1,2,3,3,0.16669361452411535,1.0193283909735584,3.445629954640538,0.16153752156794274,0.739744310555976,simulated9937,simulated,1.0,2.0,3.0
9937,0,1,1,2,2,1,0,1,3,0.2369729489019492,1.1044532683173252,4.239490406373252,0.0878597708560065,0.6975929039471371,simulated9938,simulated,2.0,3.0,5.0
9938,0,0,1,0,1,2,0,2,3,0.14085929709149192,0.6370980319657982,3.095603811271677,0.08345270455897737,0.7545783172547473,simulated9939,simulated,2.0,2.0,4.0
9939,0,0,1,2,3,2,0,2,0,0.16889697684781435,0.9881752771396184,3.4815359614282793,0.14873149382918802,0.8667028245026807,simulated9940,simulated,2.0,2.0,4.0
9940,0,0,1,0,0,1,2,2,3,0.21256827952634927,0.6679282709277146,3.9291367887075794,0.009051094304670059,0.2579472141441903,simulated9941,simulated,1.0,1.0,2.0
9941,0,0,1,2,0,1,3,3,0,0.24974563334157485,1.0496317085286564,4.44963268927599,0.05892800975261041,0.490987426865624,simulated9942,simulated,2.0,2.0,4.0
9942,0,0,1,1,2,1,1,2,3,0.12575062626609823,0.9637848447748977,2.9698626747770946,0.21239804465983278,0.8943343256569352,simulated9943,simulated,2.0,3.0,5.0
9943,0,0,0,1,1,2,1,3,1,0.13268799915175233,0.8525127114910195,3.0216219039351326,0.16506031911984023,0.8602684184151947,simulated9944,simulated,2.0,3.0,5.0
9944,0,1,1,2,1,1,3,2,2,0.2700116674026909,1.2555178626692174,4.867922684155622,0.07683723882564823,0.48460896112889096,simulated9945,simulated,2.0,1.0,3.0
9945,0,1,0,2,2,3,3,1,3,0.22050726401890008,1.2569916328158697,4.025338445650894,0.1473265921863633,0.7434642509025098,simulated9946,simulated,3.0,2.0,5.0
9946,0,1,1,1,2,1,2,3,3,0.18805266251880903,1.1260699771300589,3.679449879404662,0.15952505180241294,0.7335601931898177,simulated9947,simulated,2.0,2.0,4.0
9947,0,1,2,1,3,0,3,0,3,0.17234167573997694,1.1891143910461024,3.5299933475879706,0.20019298213449213,0.8041574216553766,simulated9948,simulated,1.0,2.0,3.0
9948,0,1,0,0,2,2,3,3,1,0.2252068254185886,1.033443507217656,4.081364688563615,0.0858629125264322,0.5892529423489095,simulated9949,simulated,2.0,3.0,5.0
9949,0,1,2,2,2,0,1,1,3,0.17892664784344348,1.1247573118557836,3.5915146213343596,0.17231309700011183,0.8300314295317693,simulated9950,simulated,2.0,2.0,4.0
9950,0,1,1,2,0,0,3,3,2,0.24616978520260435,1.2351981902642555,4.388551109719938,0.10562972899925678,0.6098916045763461,simulated9951,simulated,1.0,2.0,3.0
9951,0,1,1,2,2,3,2,0,1,0.20422006167749318,1.1593513415287022,3.8485102388343897,0.14536495184717815,0.7878102433662466,simulated9952,simulated,3.0,3.0,6.0
9952,0,1,2,1,3,1,2,3,3,0.19961179761796322,1.242672805110661,3.795680465965228,0.173975655037922,0.7253169899142259,simulated9953,simulated,2.0,3.0,5.0
9953,0,0,1,2,2,0,3,0,1,0.22419806719364788,1.037438517780028,4.067285442703738,0.08815368902533192,0.6618359895743537,simulated9954,simulated,2.0,2.0,4.0
9954,0,1,2,2,3,2,2,2,0,0.1693989774343425,1.2073764944784595,3.493587586882521,0.21046176315957738,0.8795271263818492,simulated9955,simulated,3.0,3.0,6.0
9955,0,1,2,2,1,1,3,0,1,0.23337653769398137,1.2517509544390755,4.195767413707293,0.12749668070350542,0.6589593707443162,simulated9956,simulated,3.0,2.0,5.0
9956,0,1,2,1,0,1,3,2,2,0.21193382033455133,1.148423376819396,3.9291367887075794,0.13197579986117447,0.640645895674137,simulated9957,simulated,2.0,3.0,5.0
9957,0,1,0,2,3,2,0,3,0,0.18036122766641727,1.1747545776014312,3.6039469470403995,0.18415768782835568,0.9403626429969316,simulated9958,simulated,2.0,1.0,3.0
9958,0,1,1,2,3,3,3,2,2,0.22781964920269737,1.332279868944503,4.123895520411488,0.15484435242702774,0.703992554681975,simulated9959,simulated,1.0,1.0,2.0
9959,0,0,0,1,2,3,0,2,1,0.14255123910399015,0.88794025323958,3.1170722831411295,0.16166567677520166,0.9274105698333391,simulated9960,simulated,3.0,2.0,5.0
9960,0,1,1,2,3,3,2,0,2,0.22498358596306645,1.2702784421368656,4.081364688563615,0.14411452067511338,0.7421158567720052,simulated9961,simulated,2.0,2.0,4.0
9961,0,1,0,2,3,0,0,3,0,0.17857273600072232,1.1499627870689575,3.5915146213343596,0.17968507165773784,0.9227147764440566,simulated9962,simulated,3.0,2.0,5.0
9962,0,1,2,2,3,2,3,1,2,0.2095810193025247,1.312093956841799,3.902075317250589,0.17719478293454374,0.7727716136013802,simulated9963,simulated,3.0,2.0,5.0
9963,0,1,0,2,1,3,2,3,2,0.18586908295808824,1.1987134649526459,3.666757095633976,0.18207565474745796,0.8307748153190607,simulated9964,simulated,3.0,2.0,5.0
9964,0,1,1,0,0,0,1,2,3,0.16062509161164096,0.7739764993158287,3.340118546530824,0.099340215813138,0.7432802051867824,simulated9965,simulated,2.0,3.0,5.0
9965,0,0,1,0,2,3,2,0,2,0.15908495075298923,0.7582339217536935,3.3171138695316196,0.09682655523510535,0.6682705669999514,simulated9966,simulated,3.0,3.0,6.0
9966,0,1,2,3,1,3,0,0,3,0.23378273009638528,1.195084655738853,4.195767413707293,0.11358490204884704,0.684082345989399,simulated9967,simulated,3.0,3.0,6.0
9967,0,0,1,2,0,3,2,1,1,0.18282444342082704,0.9695304275693352,3.628940854002852,0.12387889667698507,0.6973397400706527,simulated9968,simulated,3.0,3.0,6.0
9968,0,0,0,1,2,1,3,0,3,0.191510211071528,0.9985941803368951,3.7177924623529885,0.12015169907033028,0.791450418114263,simulated9969,simulated,2.0,2.0,4.0
9969,0,1,1,2,3,1,2,3,1,0.23887956122278942,1.2878190249145323,4.268891901551232,0.12830710394505088,0.6690583616221143,simulated9970,simulated,2.0,2.0,4.0
9970,0,1,2,2,3,3,2,2,1,0.19023914350720306,1.2529537098647108,3.7049674104089316,0.19049381152903264,0.8360629704363151,simulated9971,simulated,2.0,3.0,5.0
9971,0,1,1,2,3,3,0,0,2,0.24171077248358674,1.220961670933744,4.31337690534184,0.10866619287588301,0.7008995033113126,simulated9972,simulated,2.0,2.0,4.0
9972,0,1,1,2,3,1,1,1,1,0.24185546444351913,1.2276502828265092,4.31337690534184,0.1100721680706066,0.6589258606435484,simulated9973,simulated,3.0,3.0,6.0
9973,0,1,1,2,2,0,3,1,1,0.2639757198439918,1.2531505540316736,4.718858105621082,0.08488981631076281,0.6052151345901284,simulated9974,simulated,2.0,2.0,4.0
9974,0,1,1,2,0,2,3,3,3,0.26404873045229604,1.2621199311380658,4.718858105621082,0.08671755730499307,0.5696666926868326,simulated9975,simulated,1.0,3.0,4.0
9975,0,1,0,1,2,0,2,2,3,0.14253363646907546,1.0637546179880486,3.1170722831411295,0.218086964913135,0.837979963210999,simulated9976,simulated,3.0,3.0,6.0
9976,0,1,2,3,2,1,1,3,2,0.21899510784400134,1.3212651667961741,4.0114524702553735,0.16537326786710999,0.7402641103482954,simulated9977,simulated,2.0,1.0,3.0
9977,0,1,1,0,1,0,2,2,3,0.24567735509670652,0.9412894824687702,4.3734121807691535,0.03928515985401043,0.3960672456639479,simulated9978,simulated,2.0,3.0,5.0
9978,0,0,0,1,1,0,2,1,3,0.16542237519877667,0.8787675032239604,3.4218985801216255,0.12285615518864507,0.7492533037665368,simulated9979,simulated,3.0,3.0,6.0
9979,0,1,2,3,2,1,0,1,2,0.24952928581014477,1.272831994964021,4.434283050760709,0.10968415734678473,0.6817417178372748,simulated9980,simulated,1.0,1.0,2.0
9980,0,1,2,1,3,2,1,2,1,0.18560208161662684,1.1608463611080804,3.654108097419594,0.17261056955442422,0.7768050197150247,simulated9981,simulated,3.0,2.0,5.0
9981,0,0,1,2,2,2,3,0,2,0.2197990725173562,1.0429222204027075,4.0114524702553735,0.09518222994351493,0.6759797990217884,simulated9982,simulated,3.0,3.0,6.0
9982,0,1,1,2,1,3,2,3,2,0.23032758118867447,1.2308213568226147,4.1524953478991495,0.12684769665441856,0.6596367526202478,simulated9983,simulated,3.0,3.0,6.0
9983,0,1,2,3,1,0,2,2,2,0.2586798424690555,1.3175176201473724,4.606082006227097,0.10630660910098685,0.5582896185465269,simulated9984,simulated,3.0,2.0,5.0
9984,0,1,0,2,2,3,1,0,3,0.17900175900537563,1.1527697381630386,3.5915146213343596,0.18003759944433212,0.8710036947249726,simulated9985,simulated,2.0,3.0,5.0
9985,0,1,1,2,2,3,1,1,1,0.23382307487617338,1.1703611688406301,4.195767413707293,0.10765207456912355,0.6869323953270158,simulated9986,simulated,2.0,3.0,5.0
9986,0,1,0,2,1,2,3,0,3,0.22288621736526082,1.2208175159688088,4.0532547651976065,0.1350160553099498,0.7249020915657927,simulated9987,simulated,2.0,1.0,3.0
9987,0,1,1,2,2,1,2,1,3,0.21333433835732585,1.1332494497042105,3.9427378215449824,0.1262745349311519,0.7372813563191065,simulated9988,simulated,3.0,3.0,6.0
9988,0,1,2,3,2,2,3,1,0,0.24056710410121984,1.318082239479196,4.298497300461934,0.1327819589156301,0.6678661198549026,simulated9989,simulated,3.0,2.0,5.0
9989,0,0,1,2,0,3,3,2,1,0.19854933005678643,1.0465209731319007,3.7825867283152688,0.12378590085377196,0.653014086406035,simulated9990,simulated,3.0,2.0,5.0
9990,0,1,0,2,3,0,3,0,2,0.17230855880160867,1.2302515516847166,3.5299933475879706,0.21187970761768188,0.8909786383091758,simulated9991,simulated,2.0,2.0,4.0
9991,0,1,2,0,3,2,0,0,2,0.2192402391552719,0.9667952607399818,4.0114524702553735,0.0767636579325575,0.6143288830067719,simulated9992,simulated,2.0,2.0,4.0
9992,0,1,2,0,3,0,1,1,1,0.2161892477804095,1.0174343237528256,3.9700812935042364,0.09338690365981205,0.630843755731518,simulated9993,simulated,3.0,3.0,6.0
9993,0,1,0,2,1,0,1,1,3,0.1741939159618049,1.0756953528528523,3.542212712302975,0.16563367205121926,0.844852355434774,simulated9994,simulated,3.0,3.0,6.0
9994,0,0,1,2,3,3,0,3,0,0.20133256100464147,1.030766868007422,3.80881952867393,0.1160215485164587,0.7868302059279811,simulated9995,simulated,3.0,3.0,6.0
9995,0,1,1,1,0,2,0,3,1,0.1305293414026789,0.8879801177771227,3.0008108354220266,0.18019237850616332,0.8677384640224227,simulated9996,simulated,2.0,2.0,4.0
9996,0,0,1,2,3,3,3,1,2,0.2012841747752021,1.1625498475582061,3.80881952867393,0.1506693634031717,0.7271498497321467,simulated9997,simulated,1.0,3.0,4.0
9997,0,1,2,1,2,3,2,2,1,0.17791885999583346,1.1630924973878756,3.5915146213343596,0.18399470622223965,0.7621405241633413,simulated9998,simulated,2.0,2.0,4.0
9998,0,1,1,2,3,3,1,1,2,0.23769288769841102,1.268821033333999,4.254165753995829,0.1254744772741674,0.6889983806712439,simulated9999,simulated,2.0,2.0,4.0
9999,0,0,1,2,1,3,3,3,0,0.23042890940963812,1.1620106721929266,4.1524953478991495,0.11017544447937964,0.6405507740138124,simulated10000,simulated,1.0,2.0,3.0
10000,0,1,2,3,2,3,0,1,3,0.2312969217983214,1.2684814506342197,4.166869554912319,0.1344810966219767,0.751174469261794,simulated10001,simulated,2.0,2.0,4.0
10001,0,0,1,2,0,3,1,2,1,0.1774846583513292,0.9987319792792712,3.5791251826976205,0.13914406722792674,0.7039311624661719,simulated10002,simulated,3.0,3.0,6.0
10002,0,0,1,2,0,1,2,3,0,0.18557670266343373,0.9545136434984903,3.654108097419594,0.116169989617322,0.6683431482171363,simulated10003,simulated,2.0,2.0,4.0
10003,0,0,0,1,0,1,2,0,3,0.16406824873959802,0.8078444399773488,3.3983306526774046,0.1041960707817651,0.7630402686090229,simulated10004,simulated,2.0,3.0,5.0
10004,0,1,2,0,2,3,3,3,3,0.25893565833310594,1.145956892793691,4.622026341074012,0.06856655526288075,0.42325105499539994,simulated10005,simulated,3.0,2.0,5.0
10005,0,1,0,1,2,1,3,1,3,0.17208158340894952,1.111790713418325,3.5178161353031427,0.17916631012270673,0.8294780126390793,simulated10006,simulated,2.0,1.0,3.0
10006,0,0,1,1,2,2,2,3,2,0.1649100447779126,1.0764023869969461,3.410094256055193,0.18175040974555964,0.8049361375790249,simulated10007,simulated,2.0,3.0,5.0
10007,0,1,2,1,2,1,3,2,0,0.21361871797274778,1.216693668316374,3.9427378215449824,0.14715418457382184,0.6906609908689971,simulated10008,simulated,2.0,2.0,4.0
10008,0,1,1,1,2,3,3,0,3,0.18198072792393338,1.1498417086252704,3.628940854002852,0.17440963886020386,0.7822355975825527,simulated10009,simulated,2.0,3.0,5.0
10009,0,1,2,1,0,1,1,3,1,0.14006892447414387,0.9913463239173806,3.084925087249343,0.19936664089522552,0.8214992282320797,simulated10010,simulated,2.0,2.0,4.0
10010,0,1,2,0,2,0,2,1,3,0.1797686759259215,0.9896502466231679,3.6039469470403995,0.13338868133884668,0.7697665333264455,simulated10011,simulated,3.0,2.0,5.0
10011,0,1,1,2,3,1,0,2,1,0.2360313828359999,1.215249083056982,4.2248656834419265,0.11533283359620888,0.7115666705142071,simulated10012,simulated,3.0,2.0,5.0
10012,0,0,1,0,2,2,0,3,1,0.17123342023835963,0.6815732388957052,3.5178161353031427,0.05771772497687377,0.6682756482395215,simulated10013,simulated,3.0,3.0,6.0
10013,0,1,1,0,2,3,3,2,1,0.24136801863243096,1.105381525756813,4.31337690534184,0.0822132022990959,0.5137393066871445,simulated10014,simulated,3.0,2.0,5.0
10014,0,1,0,2,3,1,0,2,1,0.17565254754260495,1.1640646560306132,3.566778483185152,0.1878143481283596,0.9367070478565144,simulated10015,simulated,3.0,2.0,5.0
10015,0,1,1,2,2,1,3,2,3,0.26938935857825674,1.274972306674775,4.851130095027493,0.08173613105921687,0.546188146617378,simulated10016,simulated,3.0,3.0,6.0
10016,0,1,2,3,3,3,0,0,1,0.23703933117032316,1.1822126831266189,4.239490406373252,0.10613507764827942,0.7071080806187027,simulated10017,simulated,2.0,3.0,5.0
10017,0,1,2,0,3,2,1,1,2,0.2488805980149864,1.0769205687980563,4.434283050760709,0.06615176244530381,0.4668348908845179,simulated10018,simulated,3.0,2.0,5.0
10018,0,1,2,2,3,0,1,2,3,0.16195402876209708,1.256232199567332,3.351680643875653,0.24155559073950789,0.9219384214666507,simulated10019,simulated,1.0,1.0,2.0
10019,0,1,2,1,3,1,1,3,3,0.17297606589210712,1.1403546846360229,3.5299933475879706,0.1857456179597914,0.8099285909512332,simulated10020,simulated,2.0,3.0,5.0
10020,0,1,2,1,2,0,3,3,3,0.23076503640559265,1.2410491326439534,4.1524953478991495,0.12887328473182055,0.6332755713948652,simulated10021,simulated,1.0,2.0,3.0
10021,0,1,1,2,0,3,2,2,0,0.18807409300239586,1.1378266225683256,3.679449879404662,0.16269883957796677,0.7720639362655307,simulated10022,simulated,2.0,3.0,5.0
10022,0,1,2,3,0,2,3,3,0,0.2093556551858089,1.2204596648107904,3.902075317250589,0.15393667105941877,0.6999124635977823,simulated10023,simulated,3.0,2.0,5.0
10023,0,0,1,2,3,0,3,0,2,0.18016585692876164,1.0764851233757162,3.6039469470403995,0.1570858829749791,0.7827066621486991,simulated10024,simulated,2.0,2.0,4.0
10024,0,0,1,0,1,2,1,3,3,0.15740867522321034,0.7622597446433982,3.282903591529421,0.10074713586211288,0.6526588113460616,simulated10025,simulated,2.0,3.0,5.0
10025,0,1,2,0,3,0,0,2,1,0.1930325336446167,0.9668715264246149,3.730661909277935,0.10971480314103375,0.7768311860416931,simulated10026,simulated,2.0,2.0,4.0
10026,0,1,2,2,0,1,2,2,3,0.14131783219915528,1.0819269526152295,3.1063195005828037,0.22590871995231487,0.874205658355697,simulated10027,simulated,2.0,2.0,4.0
10027,0,1,0,2,1,2,0,2,3,0.16176871615186084,1.0597491058859148,3.351680643875653,0.18311864348723594,0.949044260639675,simulated10028,simulated,3.0,2.0,5.0
10028,0,0,0,1,2,1,2,0,3,0.14683121043789693,0.9325039585188505,3.160456920549808,0.16929895308654297,0.8800986315384844,simulated10029,simulated,2.0,3.0,5.0
10029,0,1,2,1,2,3,1,3,1,0.1723216951663613,1.1491491531360065,3.5299933475879706,0.1888913442304401,0.8104644337702509,simulated10030,simulated,2.0,2.0,4.0
10030,0,0,1,2,1,0,3,0,3,0.22062396234922854,1.0908221821763378,4.025338445650894,0.10592902943106536,0.6879069183734274,simulated10031,simulated,2.0,3.0,5.0
10031,0,1,2,2,0,2,3,2,0,0.18878474084047858,1.1996726898092611,3.692186600298979,0.17817859268788425,0.7764004189339812,simulated10032,simulated,2.0,2.0,4.0
